,episode_length,ep_reward,episodes,total_step,average_return
0,20,1.0,0,20,1.0
1,20,-1.0,100,2020,-0.01
2,20,-1.0,200,4020,-0.03
3,20,0.0,300,6020,-0.11
4,20,0.0,400,8020,-0.05
5,20,0.0,500,10020,-0.04
6,20,1.0,600,12020,0.12
7,20,0.0,700,14020,0.22
8,20,1.0,800,16020,0.38
9,20,1.0,900,18020,0.45
10,20,0.0,1000,20020,0.51
